_id,title,language,format,screening_count
2025,Rzadko wybierać.,polish,3D,77
8801,Sąd pół.,polish,2D,77
9822,Sądowy.,german,3D,77
28,Sądzić.,spanish,IMAX,77
1618,Scena.,german,IMAX,77
7697,Seks park.,english,IMAX,77
3127,Seks.,english,IMAX,77
7375,Sieć.,polish,IMAX,77
9909,Skała.,spanish,IMAX,77
4123,Skrzydło bać się.,english,3D,77
4441,Słoneczny.,spanish,3D,77
1089,Słoń.,polish,IMAX,77
6761,Słońce pierwiastek chemiczny.,polish,IMAX,77
6667,Słońce.,spanish,3D,77
1654,Słownik.,polish,IMAX,77
9292,Słyszeć.,spanish,IMAX,77
3801,Sobą oddech.,spanish,3D,77
264,Spać.,german,2D,77
3715,Sport.,german,IMAX,77
1402,Sprzedawać narkotyk.,german,2D,77
9670,Sprzedaż dopiero.,german,3D,77
1209,Stacja jadalny.,spanish,2D,77
9377,Stały.,polish,3D,77
5584,Stanowisko samochód.,german,2D,77
9578,Stawać Się wychodzić.,english,3D,77
4038,Sto istota.,spanish,3D,77
4017,Stolica.,german,IMAX,77
6252,Stopień wczesny.,english,2D,77
1488,Stosunek maszyna.,german,2D,77
6219,Straszny.,spanish,2D,77
5642,Struktura.,spanish,2D,77
5642,Struktura.,spanish,2D,77
4568,Struktura.,spanish,3D,77
8067,Studia napisać.,spanish,2D,77
7408,Stworzyć Ziemia.,german,IMAX,77
5216,Suma wysłać.,spanish,IMAX,77
7565,Sygnał letni.,spanish,IMAX,77
1971,Symbol.,english,3D,77
2270,Szwecja.,polish,IMAX,77
5502,Szwecja.,spanish,IMAX,77
3808,Ślad.,german,IMAX,77
4451,Śniadanie promień.,german,3D,77
8561,Środowisko roślina.,german,IMAX,77
6597,Świątynia okoliczność.,german,IMAX,77
2979,Świątynia.,spanish,3D,77
8922,Świecić okazja.,spanish,3D,77
3908,Święto.,german,2D,77
116,Tam piąty.,spanish,IMAX,77
1625,Tam.,german,2D,77
1986,Taniec.,spanish,3D,77
9565,Telefon.,spanish,IMAX,77
8624,Telewizja skutek.,spanish,IMAX,77
2215,Teraz.,spanish,2D,77
2810,Teren żywność.,german,3D,77
2810,Teren żywność.,spanish,3D,77
1101,Tracić plama.,german,2D,77
686,Trawa pozostać.,german,2D,77
117,Trochę.,polish,2D,77
3671,Trzeba.,spanish,IMAX,77
6841,Trzydzieści kosztować.,polish,2D,77
6580,Tu dla.,german,IMAX,77
1532,Turcja osiągnąć.,english,2D,77
222,Tutaj.,german,3D,77
6900,Twardy państwo.,spanish,IMAX,77
3462,Twój.,spanish,IMAX,77
138,Ty.,polish,IMAX,77
3879,Tylko.,german,IMAX,77
4969,Tysiąc zupełnie.,polish,2D,77
9068,Tysiąc.,polish,3D,77
4051,Tytoń poznać.,english,IMAX,77
701,Uchodzić.,german,IMAX,77
701,Uchodzić.,spanish,IMAX,77
1163,Uciec.,german,IMAX,77
3759,Uciekać ale.,spanish,3D,77
7412,Uczucie Australia.,polish,2D,77
6984,Uczyć Się.,spanish,2D,77
2055,Uderzyć.,polish,IMAX,77
1913,Ulegać siebie.,german,2D,77
6408,Ulica że.,polish,2D,77
4558,Umieć.,english,IMAX,77
7115,Umiejętność.,polish,IMAX,77
5554,Umieszczać wschód.,english,IMAX,77
519,Umożliwiać stopa.,english,IMAX,77
8054,Umrzeć.,german,IMAX,77
5827,Umrzeć.,spanish,2D,77
4956,Upadek wilk.,german,2D,77
2081,Urodzenie.,spanish,3D,77
8623,Urodziny szybko.,english,2D,77
9036,Usa.,polish,2D,77
9809,Utrzymywać.,german,2D,77
1718,Utwór.,english,2D,77
5027,Użycie.,spanish,IMAX,77
3652,Użycie.,polish,2D,77
7368,W Ciągu intensywny.,spanish,2D,77
6389,W Ciągu wywodzić się.,spanish,3D,77
5893,Walka wojsko.,german,2D,77
7845,Warszawa.,polish,2D,77
1867,Wartość dowód.,polish,3D,77
5958,Warzywo.,german,IMAX,77
4330,Wąż.,spanish,2D,77
2366,Wciąż.,polish,IMAX,77
6372,Według sąd.,polish,IMAX,77
6349,Wesoły.,english,IMAX,77
9277,Węgiel nieszczęście.,spanish,2D,77
8119,Węgry.,polish,IMAX,77
6412,Widoczny odkryć.,spanish,2D,77
93,Wieczorem.,english,3D,77
2175,Wielki sportowy.,german,3D,77
4720,Wiersz.,polish,IMAX,77
452,Wierzyć.,english,2D,77
4993,Więc dzisiaj.,spanish,3D,77
1006,Więzienie.,spanish,2D,77
817,Wisieć.,german,IMAX,77
1119,Wkrótce ani.,english,2D,77
8254,Własny kosz.,german,2D,77
776,Właściwość.,spanish,3D,77
7469,Wodny mądry.,german,2D,77
5042,Wojsko.,polish,IMAX,77
2545,Wpływ.,spanish,2D,77
2545,Wpływ.,english,3D,77
2557,Wrócić.,polish,2D,77
291,Wrócić.,english,3D,77
1944,Wschód Polak.,spanish,3D,77
8279,Wschód południe.,spanish,IMAX,77
1257,Wszyscy.,german,IMAX,77
2598,Wszystek.,english,2D,77
7012,Wszystek.,spanish,IMAX,77
8819,Wujek się.,polish,3D,77
9445,Wycieczka cierpieć.,german,IMAX,77
7917,Wydawać Się górski.,polish,2D,77
5579,Wydawać Się narodowość.,german,3D,77
8776,Wydawać Się turecki.,english,2D,77
2607,Wykonać mięso.,spanish,IMAX,77
5415,Wykonać.,german,2D,77
1356,Wyraz mocny.,german,IMAX,77
7227,Wyrażać.,english,IMAX,77
9468,Wyrób.,german,IMAX,77
7365,Występować klasa.,spanish,IMAX,77
1990,Wywołać.,spanish,2D,77
9801,Wzdłuż uznawać.,polish,2D,77
107,Wzdłuż.,polish,IMAX,77
434,Wzrost.,english,3D,77
367,Za Pomocą kot.,spanish,IMAX,77
8004,Zabawa.,spanish,2D,77
5397,Zabawka.,polish,3D,77
6058,Zachodni.,german,IMAX,77
150,Zainteresowanie kościół.,spanish,IMAX,77
9138,Zainteresowanie mecz.,english,2D,77
6664,Zainteresowanie.,german,3D,77
8308,Zajęcie wolno.,polish,2D,77
8450,Zakładać.,spanish,2D,77
2457,Zakres.,german,2D,77
5337,Założyć pozostać.,polish,IMAX,77
2059,Zamknąć.,german,IMAX,77
9262,Zapomnieć pomysł.,spanish,2D,77
1317,Zarówno rosnąć.,spanish,IMAX,77
4439,Zaś.,english,IMAX,77
7710,Zawodnik mądry.,polish,3D,77
9130,Zbudować zniszczyć.,english,2D,77
3011,Zdarzenie coraz.,english,2D,77
3011,Zdarzenie coraz.,german,3D,77
6287,Zdobyć.,polish,2D,77
4604,Zgromadzenie miara.,english,3D,77
8245,Zima smutek.,spanish,2D,77
8335,Zimny.,english,2D,77
4722,Zjawisko.,german,3D,77
9552,Złodziej korzystać.,polish,IMAX,77
70,Złodziej.,english,3D,77
889,Złoty.,german,3D,77
4789,Zmarły transport.,english,2D,77
1695,Znaczyć słyszeć.,german,2D,77
5640,Znać.,spanish,2D,77
506,Zobaczyć z powodu.,spanish,2D,77
8540,Zostać obserwować.,german,IMAX,77
3327,Zwierzę chcieć.,english,2D,77
2088,Zwłaszcza.,english,2D,77
3356,Zwolennik słowacki.,english,IMAX,77
8306,Zwycięstwo.,spanish,2D,77
9214,Zwykły pomidor.,polish,3D,77
992,Zwykły wyłącznie.,english,3D,77
9031,Żart pierś.,spanish,2D,77
1655,Żart.,polish,3D,77
1655,Żart.,german,IMAX,77
8607,Żelazo.,english,IMAX,77
5629,Żółty jazda.,polish,IMAX,77
6011,Żydowski.,polish,3D,77
961,?.,english,3D,76
7487,0.,spanish,3D,76
1193,100 maszyna.,german,3D,76
8828,50 mocno.,spanish,IMAX,76
1207,6 własność.,spanish,3D,76
3944,60 dar.,spanish,2D,76
4627,60 reguła.,german,2D,76
2787,900 pełnić.,polish,3D,76
786,Aby.,polish,2D,76
9334,Administracyjny.,spanish,3D,76
4948,Ale.,german,IMAX,76
1579,Arabski sygnał.,english,2D,76
8288,Artykuł noga.,polish,IMAX,76
8288,Artykuł noga.,english,IMAX,76
4184,Atmosfera główny.,polish,IMAX,76
8945,Autobus futro.,polish,IMAX,76
7855,Azja.,spanish,2D,76
2375,Babka szukać.,spanish,3D,76
13,Badać spać.,polish,IMAX,76
6970,Badanie gęsty.,polish,3D,76
9434,Bar Unia Europejska.,german,3D,76
343,Bawić Się mięsień.,english,3D,76
6126,Bezpośrednio.,polish,2D,76
7541,Białoruś starać się.,polish,2D,76
9725,Bieda spór.,spanish,2D,76
7891,Bilet pierwszy.,german,3D,76
6221,Bitwa.,english,2D,76
7291,Bo zupa.,german,IMAX,76
7877,Bogactwo.,polish,2D,76
7600,Bohater możliwy.,german,2D,76
8701,Bok dziesięć.,polish,3D,76
5298,Bok oglądać.,spanish,2D,76
4067,Boże Narodzenie.,spanish,2D,76
5843,Brać usługa.,english,IMAX,76
4284,Bronić rzeczownik.,english,3D,76
872,Bronić.,german,IMAX,76
6866,Brzuch.,polish,3D,76
8583,Budować.,german,IMAX,76
2939,Budowla bydło.,polish,IMAX,76
2072,Burza.,german,3D,76
4238,By wydarzenie.,german,3D,76
5043,Być jak.,polish,IMAX,76
7531,Bydło naturalny.,german,IMAX,76
1502,Byk gęsty.,spanish,2D,76
4858,Byk padać.,german,3D,76
6941,Byk pierwiastek chemiczny.,german,IMAX,76
2511,Całkowity.,polish,3D,76
7969,Całość parlament.,polish,2D,76
1771,Cena.,polish,IMAX,76
4617,Centrum.,english,2D,76
6064,Chiński język.,polish,2D,76
6064,Chiński język.,spanish,2D,76
2993,Choć biec.,polish,2D,76
7617,Chory.,spanish,3D,76
4762,Chrześcijański.,german,2D,76
1965,Ci.,german,2D,76
2967,Cichy dział.,polish,3D,76
8747,Cień.,spanish,2D,76
4167,Cierpienie.,spanish,2D,76
3640,Ciężki komputerowy.,spanish,2D,76
1730,Cmentarz.,polish,IMAX,76
1876,Córka USA.,spanish,3D,76
7647,Czas.,polish,IMAX,76
5424,Czeski modlitwa.,polish,IMAX,76
8527,Czwartek wydawać.,spanish,3D,76
7633,Czwarty latać.,spanish,3D,76
5059,Czy.,polish,2D,76
7702,Czyli żeński.,polish,2D,76
1412,Czyn otoczenie.,polish,IMAX,76
3,Czytać ciemność.,polish,3D,76
6605,Dać Się mocno.,spanish,3D,76
324,Dać Się przedstawiciel.,polish,IMAX,76
324,Dać Się przedstawiciel.,polish,3D,76
7892,Dalej.,english,2D,76
2502,Dania.,german,3D,76
3886,Danie brać.,english,3D,76
3886,Danie brać.,german,3D,76
1573,Dawać.,polish,3D,76
2976,Dobro staw.,spanish,IMAX,76
874,Dobro sześć.,polish,3D,76
6174,Dodać odważny.,german,IMAX,76
1711,Dokument atmosfera.,english,IMAX,76
1132,Dopiero.,spanish,2D,76
1187,Dopiero.,german,IMAX,76
5800,Dość wycieczka.,polish,IMAX,76
957,Drapieżny centrum.,polish,2D,76
6713,Droga przygotowywać.,english,IMAX,76
4103,Drogi u.,german,2D,76
290,Drugi.,english,2D,76
664,Drzewo.,spanish,2D,76
5756,Dusza.,english,2D,76
6942,Dużo świątynia.,english,3D,76
8755,Duży kosz.,spanish,3D,76
3427,Dyskusja.,polish,2D,76
5763,Dział sprzedaż.,english,2D,76
9002,Dzielić Litwa.,english,3D,76
8602,Dzielnica rodzic.,english,2D,76
8367,Dziewięć kino.,spanish,2D,76
9768,Dziewięć.,spanish,2D,76
4874,Dzisiaj praktyka.,spanish,IMAX,76
7503,Dzisiejszy lata.,english,IMAX,76
5491,Dzisiejszy.,english,3D,76
5271,Dźwięk centrum.,polish,3D,76
8741,Efekt handlowy.,english,2D,76
4643,Elektryczny nieprzyjemny.,english,2D,76
5052,Element ciepły.,english,3D,76
4174,Fakt dzisiaj.,spanish,IMAX,76
3229,Farba.,polish,IMAX,76
2096,Fizyczny Ukraina.,english,3D,76
3363,Flaga.,spanish,2D,76
3153,Fotografia dużo.,polish,IMAX,76
2568,Gałąź.,polish,2D,76
528,Gdyby.,german,3D,76
8592,Gęsty artykuł.,german,2D,76
9685,Głos.,german,2D,76
9679,Głośny wobec.,polish,3D,76
6332,Głowa.,english,3D,76
6006,Głupek wolny.,english,2D,76
3552,Głupiec leżeć.,english,3D,76
3552,Głupiec leżeć.,german,3D,76
9992,Godzina jeżeli.,spanish,3D,76
4979,Gospodarczy warunek.,polish,3D,76
6869,Grupa jajo.,spanish,3D,76
4636,Hałas szklanka.,german,IMAX,76
8991,Hałas.,spanish,2D,76
9217,Handel utrzymywać.,english,IMAX,76
3834,Hodować.,german,2D,76
2460,Indie religia.,english,IMAX,76
5887,Iść.,german,IMAX,76
6549,Izrael dany.,german,3D,76
2462,Jajko.,spanish,IMAX,76
4975,Jako.,german,IMAX,76
819,Jasny.,polish,2D,76
1760,Jądro.,spanish,2D,76
7243,Jego.,english,IMAX,76
9268,Jeśli.,german,IMAX,76
2471,Kapelusz.,spanish,2D,76
254,Kawałek.,english,IMAX,76
5731,Kieszeń.,spanish,2D,76
9458,Kilometr port.,spanish,IMAX,76
3666,Kino oddać.,polish,3D,76
1226,Klasa.,polish,IMAX,76
1919,Kłopot.,spanish,IMAX,76
7695,Kobiecy.,english,3D,76
674,Kolacja.,english,IMAX,76
2824,Kolejowy.,german,IMAX,76
2596,Kolumna samochodowy.,spanish,2D,76
2419,Kolumna.,english,3D,76
2902,Koło.,english,IMAX,76
9617,Koncert kura.,polish,3D,76
7034,Koniec.,polish,2D,76
4525,Kostka.,spanish,IMAX,76
3984,Koszula.,english,2D,76
5449,Kraina.,polish,IMAX,76
3467,Królewski sprzedaż.,polish,IMAX,76
8116,Królewski władza.,spanish,3D,76
7696,Książę.,english,IMAX,76
7696,Książę.,english,3D,76
7288,Kształt.,polish,IMAX,76
4140,Ktoś.,german,2D,76
1445,Kula płaski.,polish,2D,76
8385,Kupować.,polish,IMAX,76
7004,Kurs państwowy.,spanish,2D,76
6049,Kurs.,spanish,3D,76
7570,Kwiat uniwersytet.,english,2D,76
3793,Kwiecień.,spanish,3D,76
3793,Kwiecień.,spanish,2D,76
3791,Las urodzić.,english,IMAX,76
5360,Leczenie.,english,2D,76
1315,Lekki przeciwko.,polish,IMAX,76
6092,Liczba Atomowa.,polish,3D,76
6092,Liczba Atomowa.,spanish,3D,76
2571,Lina graniczyć.,polish,IMAX,76
1984,Lina świątynia.,english,IMAX,76
1084,Lipiec studiować.,spanish,IMAX,76
2732,Lis las.,polish,2D,76
1969,Litwa wojna.,polish,2D,76
6890,Los towar.,spanish,IMAX,76
3909,Lub tamten.,english,3D,76
9714,Ludzki.,polish,3D,76
6833,Ładny.,spanish,2D,76
9811,Łatwy.,german,2D,76
6929,Łąka park.,polish,3D,76
2535,Łódź lubić.,spanish,2D,76
7790,Małżeństwo.,spanish,IMAX,76
2905,Marka.,polish,IMAX,76
4042,Materiał narzędzie.,german,IMAX,76
1095,Metal oko.,spanish,IMAX,76
6500,Mgła.,spanish,2D,76
6500,Mgła.,polish,3D,76
2333,Mi szczyt.,german,2D,76
3663,Mi.,polish,2D,76
3663,Mi.,english,IMAX,76
3175,Miara.,polish,3D,76
3175,Miara.,german,IMAX,76
906,Miecz czas.,polish,IMAX,76
7478,Miejscowość pogląd.,english,IMAX,76
3169,Mieszkać.,spanish,3D,76
2130,Mieszkanie pomagać.,spanish,2D,76
1609,Między arabski.,polish,3D,76
3032,Miłość.,german,3D,76
4079,Minuta.,polish,2D,76
4079,Minuta.,english,2D,76
278,Mnóstwo lewy.,english,2D,76
2426,Mnóstwo surowy.,polish,3D,76
6238,Mocny wielkość.,german,2D,76
7820,Mocz kaczka.,english,3D,76
9819,Może.,polish,2D,76
1995,Móc.,english,2D,76
4779,Mój papier.,german,3D,76
6538,Mój.,spanish,IMAX,76
8839,Mur.,german,2D,76
6913,Muzeum.,spanish,IMAX,76
6303,Muzyczny źródło.,english,3D,76
1834,Muzyk.,english,2D,76
1834,Muzyk.,spanish,IMAX,76
3212,Na Przykład jesień.,german,3D,76
250,Naczynie.,spanish,3D,76
2435,Nad uniwersytet.,spanish,2D,76
7846,Nadmierny uciekać.,english,2D,76
1272,Nadzieja róża.,polish,3D,76
2534,Nagle.,german,IMAX,76
3339,Należeć dzisiaj.,german,2D,76
1373,Należeć szukać.,english,IMAX,76
1373,Należeć szukać.,german,IMAX,76
5543,Naród kraj.,spanish,IMAX,76
3491,Narzędzie wada.,polish,2D,76
3185,Nauczycielka pić.,english,2D,76
3185,Nauczycielka pić.,polish,2D,76
6584,Naukowiec.,spanish,2D,76
1504,Naukowiec.,polish,IMAX,76
5495,Naukowy męski.,polish,2D,76
1516,Nazwa.,german,2D,76
5237,Nazywać.,german,IMAX,76
2005,Nie- gatunek.,german,2D,76
5302,Nie Ma nauczycielka.,spanish,IMAX,76
2095,Niemcy.,german,2D,76
5089,Niezwykły karta.,spanish,IMAX,76
8088,Nikt.,spanish,2D,76
9109,Noc szkoda.,spanish,IMAX,76
67,Noga.,english,2D,76
3658,Nosić.,polish,IMAX,76
7964,Nowy.,spanish,2D,76
4307,Obok.,polish,2D,76
6840,Obywatelka.,spanish,3D,76
8252,Oddech praktyka.,polish,3D,76
8467,Odległość ramię.,polish,3D,76
4881,Odwaga.,english,3D,76
9118,Oficjalny zdolność.,polish,2D,76
1050,Ogólny warzywo.,spanish,3D,76
8560,Ogół pierwiastek chemiczny.,spanish,2D,76
7805,Ogromny.,spanish,2D,76
5888,Ojciec bać się.,spanish,2D,76
3430,Ojciec.,spanish,IMAX,76
521,Okazja oddawać.,polish,2D,76
6897,Oko.,english,2D,76
1912,Ona.,german,3D,76
8409,One.,german,3D,76
285,Oni.,spanish,2D,76
6950,Opłata.,english,3D,76
9612,Oraz.,english,2D,76
242,Osoba.,english,IMAX,76
5190,Osobisty podstawowy.,spanish,3D,76
1997,Ostry żyć.,polish,2D,76
7943,Oś zajmować.,german,3D,76
3825,Otrzymywać.,english,2D,76
7586,Otworzyć.,german,IMAX,76
2701,Owad.,polish,3D,76
4337,Owoc.,spanish,3D,76
7202,Ozdoba szybki.,english,2D,76
4446,Pałac.,german,2D,76
4182,Para październik.,english,2D,76
6026,Piątek.,spanish,2D,76
373,Piątek.,polish,IMAX,76
8786,Piętro cześć.,english,3D,76
190,Piętro.,spanish,2D,76
1703,Piosenka.,polish,IMAX,76
2445,Piwo.,spanish,3D,76
803,Plama.,german,3D,76
984,Planeta.,english,3D,76
211,Plecy.,spanish,3D,76
2374,Płaszcz.,english,3D,76
4996,Płyn sześćdziesiąt.,polish,3D,76
4193,Podawać ksiądz.,spanish,IMAX,76
2325,Podnieść mięso.,spanish,3D,76
7414,Podstawowy.,german,2D,76
1329,Podstawowy.,english,2D,76
1669,Poduszka uderzenie.,german,2D,76
3110,Podział para.,polish,3D,76
3267,Pojemnik wzgórze.,polish,IMAX,76
368,Pojęcie.,german,IMAX,76
8424,Pole.,spanish,IMAX,76
7675,Polegać.,german,IMAX,76
6323,Policzek.,spanish,IMAX,76
3702,Polityka.,german,IMAX,76
9083,Polska niebo.,polish,2D,76
9022,Polski.,polish,IMAX,76
400,Połączenie Białoruś.,german,3D,76
7839,Połączenie wiek.,polish,IMAX,76
9202,Połączyć.,spanish,3D,76
363,Położenie.,german,2D,76
2099,Południowy.,german,2D,76
256,Pomagać władca.,polish,IMAX,76
597,Pomarańczowy mocny.,polish,2D,76
3636,Pomarańczowy.,polish,2D,76
542,Pomiędzy.,spanish,3D,76
86,Ponieważ siostra.,polish,IMAX,76
1210,Poprzedni samochodowy.,polish,2D,76
9063,Poprzez ból.,polish,IMAX,76
6515,Poprzez zaś.,english,IMAX,76
3873,Port.,english,2D,76
7592,Poruszać.,spanish,3D,76
4758,Posiłek.,english,IMAX,76
8468,Potrzeba nazwa.,polish,2D,76
5390,Powieść wesoły.,spanish,IMAX,76
1491,Powstać.,polish,2D,76
658,Powstanie zaś.,polish,IMAX,76
4383,Powszechny.,polish,IMAX,76
7507,Powszechny.,english,2D,76
645,Poziom.,spanish,IMAX,76
3275,Pozwalać.,polish,3D,76
4832,Pozycja strumień.,polish,3D,76
5568,Pozycja wreszcie.,polish,IMAX,76
3116,Pozycja.,spanish,IMAX,76
9820,Północ inaczej.,polish,IMAX,76
6842,Pragnąć.,spanish,3D,76
766,Procent poziom.,german,IMAX,76
766,Procent poziom.,english,3D,76
157,Projekt czytać.,german,3D,76
3174,Prowadzić usta.,spanish,3D,76
629,Przecież.,spanish,IMAX,76
9502,Przeciw 80.,polish,IMAX,76
3318,Przeciw patrzeć.,polish,2D,76
2231,Przedstawienie.,polish,3D,76
7769,Przedstawienie.,polish,3D,76
751,Przedstawienie.,english,IMAX,76
3616,Przejaw.,english,2D,76
2441,Przy.,english,IMAX,76
8529,Przybyć.,english,2D,76
9492,Przygotowywać styczeń.,english,IMAX,76
101,Przyjaźń napisać.,german,IMAX,76
655,Przyjąć.,german,3D,76
1704,Przyjemny rządzić.,german,3D,76
5448,Przyjęcie chory.,english,2D,76
3151,Przynieść.,german,2D,76
5293,Przyprawa tarcza.,english,2D,76
969,Psychiczny okoliczność.,polish,3D,76
7130,Reguła ciecz.,german,3D,76
7094,Relacja zabawka.,polish,2D,76
7094,Relacja zabawka.,english,IMAX,76
8084,Relacja.,german,3D,76
1827,Ręka.,german,3D,76
2989,Rodzina.,polish,2D,76
2696,Rodzina.,english,IMAX,76
5743,Równy te.,polish,3D,76
6294,Równy.,polish,IMAX,76
3484,Ruch Holandia.,german,3D,76
7216,Rysunek.,spanish,2D,76
9650,Rzeczywistość.,spanish,IMAX,76
1992,Rzucać Hiszpania.,english,3D,76
2469,Rzucić nasiono.,spanish,IMAX,76
4872,Sala także.,polish,IMAX,76
7631,Sam.,spanish,IMAX,76
8080,Samochód one.,english,2D,76
7636,Sąd.,english,2D,76
2681,Seksualny wisieć.,english,2D,76
7683,Sieć wyjść.,spanish,3D,76
7683,Sieć wyjść.,spanish,IMAX,76
4150,Sierpień czy.,polish,IMAX,76
1772,Sierpień.,german,3D,76
7721,Się przed.,english,3D,76
6106,Siła.,spanish,3D,76
8296,Skała istnienie.,spanish,IMAX,76
1935,Skała złoto.,german,2D,76
891,Skała zwykły.,german,3D,76
891,Skała zwykły.,english,3D,76
8431,Składać głos.,german,2D,76
8139,Składać wszelki.,polish,3D,76
4691,Słoń plemię.,polish,3D,76
5576,Słońce.,polish,3D,76
727,Słońce.,english,2D,76
3414,Słowacja.,german,3D,76
1833,Służba odkryć.,polish,3D,76
7663,Słyszeć miejscowość.,polish,2D,76
4703,Smutek.,german,3D,76
6867,Sobota gdy.,spanish,IMAX,76
2498,Sobota zysk.,spanish,IMAX,76
2498,Sobota zysk.,german,IMAX,76
4622,Społeczeństwo cień.,english,2D,76
4608,Sport przyszły.,spanish,3D,76
7944,Sport zatoka.,english,2D,76
9883,Spowodować.,english,2D,76
2761,Sprzęt tamten.,spanish,3D,76
8017,Srebro efekt.,polish,2D,76
7958,Stacja babcia.,polish,2D,76
1432,Stado decyzja.,german,2D,76
3211,Stado lotniczy.,german,IMAX,76
5761,Stan czerwony.,english,IMAX,76
6348,Statek koncert.,spanish,3D,76
54,Staw 7.,german,2D,76
3522,Staw suma.,german,IMAX,76
937,Stosować.,polish,3D,76
6991,Stosować.,spanish,2D,76
5833,Strata przygotować.,german,IMAX,76
4008,Strefa.,spanish,2D,76
3280,Studiować republika.,polish,3D,76
3317,Styl kolumna.,polish,2D,76
3317,Styl kolumna.,polish,2D,76
9191,Substancja.,spanish,2D,76
6523,Suma.,spanish,IMAX,76
4485,Suma.,polish,3D,76
995,Swój.,english,3D,76
9803,Sygnał gdzie.,spanish,2D,76
3893,Sygnał grób.,spanish,IMAX,76
8357,Sytuacja historyczny.,german,3D,76
6902,Szacunek ty.,english,3D,76
1743,Szczególnie wykonywać.,german,2D,76
5243,Szczególny jądro.,english,3D,76
5098,Szkło wykonywać.,english,3D,76
5098,Szkło wykonywać.,english,2D,76
9249,Szkoła mocno.,polish,2D,76
863,Sztuka król.,english,IMAX,76
9757,Szukać ładny.,english,IMAX,76
8432,Szukać.,english,IMAX,76
8432,Szukać.,spanish,2D,76
3806,Śniadanie tarcza.,polish,IMAX,76
3806,Śniadanie tarcza.,spanish,3D,76
9227,Śnieg.,spanish,3D,76
4131,Środkowy dziecięcy.,english,2D,76
5472,Światło.,german,IMAX,76
7772,Świeży sąd.,english,2D,76
1102,Ta.,german,2D,76
6429,Tablica każdy.,english,IMAX,76
6888,Tablica zamiast.,polish,2D,76
95,Tablica.,spanish,2D,76
95,Tablica.,polish,IMAX,76
4116,Tak opłata.,spanish,3D,76
1648,Taniec żołądek.,spanish,3D,76
8572,Tańczyć.,german,2D,76
1069,Temperatura.,english,3D,76
2272,Temu.,spanish,IMAX,76
4242,Termin.,english,IMAX,76
4242,Termin.,spanish,3D,76
9785,Terytorium.,german,2D,76
7041,To.,spanish,IMAX,76
401,Tor.,polish,3D,76
4101,Tradycyjny niebezpieczeństwo.,polish,3D,76
4101,Tradycyjny niebezpieczeństwo.,polish,IMAX,76
4697,Traktować kult.,german,3D,76
7104,Traktować pasek.,english,2D,76
7104,Traktować pasek.,german,3D,76
1483,Traktować.,spanish,IMAX,76
1139,Transport.,english,IMAX,76
5378,Trudno kilka.,polish,2D,76
6837,Trzeba bądź.,german,2D,76
1324,Trzydzieści wilk.,spanish,3D,76
5310,Tutaj dlatego.,spanish,2D,76
8967,Tutaj.,polish,IMAX,76
3831,Twarz charakterystyczny.,polish,IMAX,76
7099,Tworzyć stowarzyszenie.,german,IMAX,76
1872,Tworzyć.,polish,2D,76
7267,Typowy.,german,3D,76
4318,U.,spanish,3D,76
8261,Uczeń.,english,IMAX,76
1558,Uczeń.,polish,3D,76
2934,Uczyć.,english,2D,76
3753,Uderzyć Węgry.,german,2D,76
4929,Układ gołąb.,spanish,3D,76
2312,Układ.,spanish,IMAX,76
5206,Ukraiński.,english,IMAX,76
9744,Uprawiać graniczyć.,english,IMAX,76
7054,Urodzenie.,polish,IMAX,76
4361,Urodzić.,spanish,2D,76
1676,Urzędnik głód.,english,IMAX,76
9283,Usta.,polish,2D,76
8421,Usuwać pszczoła.,english,IMAX,76
8421,Usuwać pszczoła.,english,IMAX,76
1816,Usuwać ślub.,spanish,3D,76
796,Uśmiech.,spanish,2D,76
9635,Utrzymywać.,spanish,IMAX,76
5246,Uważać twarz.,polish,3D,76
1038,W Celu podnosić.,english,IMAX,76
2660,W Celu.,spanish,IMAX,76
8742,W Kształcie.,german,IMAX,76
9287,Wartość.,german,2D,76
4477,Warzywo nastrój.,spanish,IMAX,76
5116,Ważny.,spanish,2D,76
5771,Wątpliwość Belgia.,german,IMAX,76
4129,Wąż pokonać.,english,3D,76
3306,Wcześnie.,polish,3D,76
3202,Według.,german,2D,76
4056,Według.,polish,3D,76
8841,Wejście.,english,3D,76
6788,Wewnętrzny jasny.,english,IMAX,76
4506,Węgiel dzięki.,polish,IMAX,76
