_id,title,tickets_sold
9497,Alkoholowy przyjemność.,2533
4413,Sok szklanka.,2533
288,Punkt kilometr.,2532
3287,Klub odpowiedź.,2532
1820,Ładny czyjś.,2532
6871,Każdy.,2532
7980,Dodawać.,2532
6751,Dopływ bogini.,2532
7762,Przyszłość okręt.,2531
8429,Kaczka.,2531
9554,Czysty razem.,2531
5589,Żeński most.,2531
8428,Udać Się.,2531
2920,Praktyka.,2530
6939,Polska zamknąć.,2530
1097,Deszcz mąż.,2529
8706,Funkcja.,2528
1843,Powszechny.,2528
5022,Miara.,2528
531,Obóz handlowy.,2528
8220,Żyć.,2528
9879,Układ.,2526
8006,Funkcja.,2526
4021,Szczęście.,2526
8027,Około.,2523
7033,Pomoc kapelusz.,2522
8769,Ojciec.,2522
5156,Prywatny wszystko.,2519
7596,Seks ziemski.,2519
7326,Stowarzyszenie rzeka.,2518
2314,Zapalenie wieża.,2518
3503,Położyć.,2518
791,Zasada rzecz.,2517
1555,Zapalenie litera.,2517
6667,Słońce.,2516
4820,Bliski.,2516
3559,Tam.,2515
5055,Pole.,2515
1871,Złodziej.,2514
4735,Miód para.,2514
8095,Linia.,2514
3854,Szkoła.,2513
6204,Półwysep.,2513
829,Odzież.,2512
9371,4.,2512
2853,Odległość.,2512
1279,Szczyt owad.,2511
4337,Owoc.,2511
9145,Ziemniak.,2511
3094,Grupa.,2511
1329,Podstawowy.,2511
7190,Sok Chrystus.,2511
1331,Kurs.,2510
3867,Struktura czwartek.,2510
3195,Cienki pochodzić.,2509
2798,Szyja usługa.,2508
3687,Jeżeli system.,2508
6129,Stany Zjednoczone.,2508
7759,Lampa wykonywanie.,2507
6082,Temperatura.,2507
4088,Rzymski komputerowy.,2507
7367,Przestrzeń.,2507
4713,Wątpliwość.,2507
6047,Koszula zupełnie.,2507
50,Pieniądz niedźwiedź.,2506
2061,Wybór.,2506
1033,Zespół.,2505
7616,Z Powodu.,2505
1726,Warzywo.,2504
4863,Dostać dużo.,2504
1787,Wolność.,2502
3045,Wcześnie.,2502
2166,Fotografia sprawiać.,2501
9745,Więzienie tracić.,2501
675,Skała radio.,2501
5043,Być jak.,2501
9026,Piasek.,2501
6031,Ustawa.,2500
7149,Naturalny wioska.,2500
2558,Tył.,2498
577,Urodzić hałas.,2497
6077,Pustynia głupi.,2497
7334,Męski.,2496
9180,Wspaniały wiek.,2496
3319,Pisarz.,2496
3234,Tradycja.,2494
7942,Czysty.,2494
9645,Że trochę.,2493
3767,Szlachetny.,2493
2589,Miejski czwartek.,2492
5184,Partia.,2492
1606,Akcja próba.,2491
6212,Wielka Brytania sukienka.,2490
4489,Elektryczny.,2490
5745,Szósty.,2490
3675,Rachunek mnóstwo.,2488
7578,Brzydki szkolny.,2488
5341,Roślina.,2487
4156,Życie.,2486
8972,Para decyzja.,2485
2365,Niebezpieczeństwo.,2484
9259,Dziewięć.,2484
1183,Włosy.,2484
4177,Archipelag.,2484
7748,Oddać.,2484
1976,Nauka pewien.,2483
6743,Wódka.,2483
1015,Australia telewizyjny.,2482
1302,Tłumaczyć.,2482
2950,Umieszczać.,2482
7292,Pojechać pomarańczowy.,2481
5663,Ilość deska.,2479
5612,Wzór ulica.,2477
560,Młody.,2477
8440,Rower.,2477
3329,Więzienie pomiędzy.,2475
9096,Liczba Atomowa lekarz.,2475
39,1000 jedenaście.,2474
9642,Tysiąc.,2474
9515,Sylaba.,2472
9615,Klasa usta.,2472
7857,Koniec.,2472
4388,Zjeść teren.,2471
1141,Kiedy zatrzymać.,2471
5915,Sąd.,2470
5730,Więcej łyżka.,2470
9567,Jasny.,2470
436,Zrozumieć panować.,2469
741,Ameryka 1.,2469
4376,Orzeł urodzenie.,2469
4966,Wtedy.,2469
6511,Przechodzić.,2469
7143,Japonia.,2468
8881,Przeciwnik czuć.,2468
1251,Gospodarka.,2468
5857,Cena smutek.,2468
7194,Telefon.,2468
6740,Wymagać szybko.,2467
2908,Pokryć.,2467
6181,Zamknąć.,2467
4109,Masa rower.,2466
4277,Oko.,2466
5690,Szwecja dzielić.,2466
5245,Proszę złożyć.,2465
8297,Na Zewnątrz.,2464
2171,Pogoda.,2464
8277,Zysk nagły.,2463
3362,Słodki butelka.,2463
9370,Znosić Rosja.,2463
6707,Bydło.,2462
9874,On gra.,2462
9345,Herbata uzyskać.,2462
6409,Ślad odpowiedź.,2461
209,Żart zmienić.,2460
3860,Bóg.,2460
5565,Siedzieć.,2459
2035,Port.,2458
2238,Pozostać.,2458
6346,Dziać Się.,2457
753,Jej Kraków.,2456
1090,Wakacje bezpośrednio.,2456
2579,Instytucja temu.,2455
1132,Dopiero.,2454
9423,Plecy.,2454
5818,Trzeci.,2453
4207,Obowiązek.,2452
8118,Wykonywać gorączka.,2452
805,Tydzień szwedzki.,2450
5014,Złożyć klucz.,2450
7581,Religia jabłko.,2449
820,Dokonywać badanie.,2449
1752,Śmiech.,2447
9020,Początek.,2445
1709,Pragnąć twardy.,2444
636,Chiny również.,2444
7933,Podobny butelka.,2444
8487,Reguła.,2444
7229,Czekolada.,2443
5327,Stół dzień.,2442
6198,Grudzień.,2441
7918,Alkoholowy niezwykły.,2441
8573,Trzymać wynosić.,2440
5379,Płynąć przeciwko.,2439
1565,List nauczyciel.,2439
424,Decyzja.,2439
4225,Odpowiedni.,2438
7492,Pies.,2438
3520,Zapomnieć kochać.,2437
1611,Bydło cały.,2437
474,Jedynie tor.,2436
8369,Pojawiać Się ilość.,2436
9150,Rozwiązanie.,2434
8371,Luty szybko.,2432
320,Przejaw.,2432
8868,Krzyż nowy.,2431
1926,I.,2431
3058,Bajka małpa.,2431
8704,Impreza.,2431
2969,Mało.,2429
946,Strona.,2429
6999,Majuskuła.,2429
7921,Lecieć.,2428
8723,Student specjalny.,2428
6658,Nagle wewnętrzny.,2427
7407,Późny.,2426
6348,Statek koncert.,2426
595,Chwila spotkać.,2426
2041,Tradycja kierowca.,2426
7976,Piłka.,2425
7127,Bydło ziemia.,2425
6843,Błoto.,2422
4972,Broń tysiąc.,2421
7148,Wtorek alfabet.,2420
9455,Czasownik.,2420
5158,Wejście.,2420
2346,Próbować.,2420
9230,Biec nastrój.,2418
5679,Klasztor.,2418
9060,Srebrny piąty.,2417
5496,Bóg.,2417
1911,Gorączka.,2416
4637,Głupek.,2416
9910,Składać Się.,2416
6381,Ojczyzna.,2415
4629,Róg.,2415
6753,Lotnisko.,2415
1870,Wakacje pomidor.,2414
2354,Włochy.,2414
5447,Morze cesarz.,2414
8684,Futro płeć.,2412
8531,Długość grecki.,2410
9553,Noc.,2409
4984,Polska.,2408
3313,Lecz wywodzić się.,2408
5371,Mądry.,2407
5752,Centrum.,2405
2659,Strona projekt.,2405
358,Królewski.,2404
1034,Wysiłek w.,2402
1360,Dokonywać.,2402
7975,Cmentarz prosty.,2401
6509,Surowy głęboki.,2401
1983,Polować południowy.,2398
8997,Kłopot.,2398
7474,Niemiecki rodzic.,2398
5212,Naród 80.,2398
3511,Prąd trzy.,2396
4146,Naturalny.,2395
87,Żyd szczególny.,2395
9529,Własny.,2394
3933,Dzielić Egipt.,2394
928,Należy wschodni.,2394
4260,Niebezpieczny.,2391
2500,Otrzymywać obrót.,2390
8819,Wujek się.,2388
1910,Między.,2388
6684,Ośrodek rozpocząć.,2386
5144,Południowy szukać.,2386
7986,Pytać scena.,2386
303,Z Powodu zaufanie.,2385
3107,Kolorowy sos.,2384
3112,Potrawa.,2384
1640,Śpiewać.,2383
9983,Średni jutro.,2380
5281,Wesoły nadawać.,2380
721,Nad październik.,2380
1012,Włosy telefon.,2380
8688,Stworzyć.,2379
6285,Pasek bilet.,2379
1543,Prowincja.,2378
9381,Narkotyk.,2377
2582,Świecić.,2376
816,Sportowy.,2375
6499,Pozycja zbierać.,2375
2842,Tylko zamek.,2375
9375,Waga latać.,2373
3623,Róg drzewo.,2373
6832,Temperatura Morze Śródziemne.,2373
2758,Zrobić.,2372
5847,Otrzymywać więcej.,2370
2038,Jadalny.,2369
7664,Bać Się banknot.,2369
9546,Herb kot.,2369
415,Gaz.,2368
9535,Piec prędkość.,2367
6165,Indie.,2365
8692,Gospodarczy dziewięć.,2364
6065,Fakt.,2361
267,But.,2361
1865,Kwestia choć.,2360
1039,Kurs.,2359
3199,Cebula.,2359
9717,Pomiędzy współczesny.,2358
9464,Budować aż.,2358
1467,Atmosfera.,2357
8712,Pozostać układ.,2356
7850,Okrągły.,2355
4082,Okolica.,2354
4808,Rzucać.,2354
6975,Rezultat.,2353
5102,Rysunek lub.,2352
2225,Strona należy.,2352
3591,Ogon wycieczka.,2352
9452,Pewny według.,2352
6259,Pusty.,2350
8235,Prosty Wielka Brytania.,2349
1249,Obowiązywać śnieg.,2348
873,Istotny czynić.,2348
8838,Łatwy.,2348
2525,Zjeść kupić.,2348
385,Okrągły.,2347
6967,Szkoda.,2344
4784,Pragnąć.,2343
1006,Więzienie.,2340
8595,Studia.,2339
8128,Dziesięć grzech.,2338
7836,Jej.,2337
7026,Dobro cena.,2337
5328,Górski prowincja.,2336
9805,Norma.,2335
6705,Zazwyczaj.,2334
9238,Szkoła.,2334
5537,Zmarły.,2333
5549,Przyjąć.,2333
5311,Zakończenie.,2332
5525,Rada.,2331
1890,Matematyka.,2329
5218,Głupi.,2328
2944,Zimno międzynarodowy.,2328
1587,Całkowicie.,2328
2612,Oddać.,2327
3418,Przyjmować.,2327
3123,Dziewięć.,2326
793,Zapis handlowy.,2326
806,Podatek przeznaczyć.,2324
4483,Wisieć arabski.,2324
3643,Wioska.,2324
6792,Ich.,2324
7071,Administracyjny.,2323
2198,Jak.,2322
2279,Sportowy.,2321
9480,Kosz.,2320
2210,Wydać.,2319
7310,Półwysep.,2318
2561,Zbyt.,2318
6508,Środek jakby.,2316
2757,Dziecko.,2316
6222,Stracić próbować.,2316
1644,Lud babka.,2316
9478,Nic.,2315
8217,Deszcz kwestia.,2315
133,Pieśń.,2315
183,Męski.,2315
2436,Pogląd.,2315
1127,Słowacki łączyć.,2314
1567,Wieża Rzym.,2313
495,Kupić pomiędzy.,2309
7134,Ciecz nad.,2308
2646,Własność forma.,2308
6466,Odmiana.,2307
3556,Pozbawić.,2307
7017,Jutro.,2306
9494,Narodowość.,2306
7622,Rozmawiać wino.,2306
8956,Francuski chiński.,2306
5458,Ciąża trzeci.,2304
4405,Kupować.,2304
92,Wydarzenie zmieniać.,2303
5469,Filmowy.,2303
7258,Mocno.,2303
9453,Trzeci.,2300
8616,Zachodni.,2300
2050,Chmura dla.,2298
6496,Spokojny zacząć.,2298
8497,Szkodliwy.,2297
6139,Zniszczyć.,2297
9695,Odważny.,2297
1895,1000 za pomocą.,2296
7022,Król.,2295
8307,Słodki chrześcijański.,2295
8189,Wzrost osoba.,2294
1609,Między arabski.,2294
9236,Pacjent.,2294
2451,Złożony.,2293
5391,Powstanie.,2293
7579,Tracić budzić.,2292
1740,Węgry świadczyć.,2292
8703,Nikt.,2291
4333,Córka one.,2291
2434,Brzeg.,2291
5081,Słońce.,2290
9116,Głęboki stawiać.,2289
3904,Daleki samolot.,2289
7889,Odczuwać.,2289
8520,Futro bogactwo.,2289
4311,Również.,2289
1641,Cień sądzić.,2289
2456,Grudzień.,2288
125,Ich.,2287
8426,Istotny.,2287
6540,Zająć.,2287
1178,Zeszły.,2287
6164,Oglądać 20.,2286
3391,1 polski.,2285
4499,Cesarz spór.,2285
4939,Ciągnąć plecy.,2284
4711,Poczta wychodzić.,2284
5416,Muzeum istota.,2283
7499,Plemię.,2283
3725,Prawy podnieść.,2283
1162,Tył.,2283
9253,Dar.,2282
10,Posiadać trzeba.,2281
1332,Poznać uprawiać.,2281
364,Osoba utwór.,2281
9708,Handel.,2281
4143,Fabryka.,2280
9744,Uprawiać graniczyć.,2280
1148,Epoka.,2279
7191,Zawodowy przyjąć.,2279
293,Zdolny.,2279
6648,W Postaci odpowiadać.,2279
5431,Spodnie środowisko.,2277
943,Czynność.,2275
8574,Róg.,2275
1560,Ciecz rozmiar.,2275
9993,Kula.,2275
9461,Styczeń nadmierny.,2275
8233,Podłoga.,2274
1885,Spór.,2274
3642,Lot postawa.,2274
9828,Płakać.,2274
7840,Zbiór drzwi.,2273
4654,Wywoływać bilet.,2273
6475,Wejście.,2273
2239,Spadek jajo.,2272
5387,Grupa tłuszcz.,2271
4321,Ulegać.,2271
9445,Wycieczka cierpieć.,2270
1953,Smak.,2269
5568,Pozycja wreszcie.,2269
2574,Wykonać.,2268
4905,Polski.,2268
766,Procent poziom.,2268
7199,Człowiek zostać.,2268
8917,Środek.,2268
884,Powstać.,2267
3652,Użycie.,2267
4827,Strumień.,2267
9800,Urząd postawa.,2265
1471,Lecieć.,2264
684,Palić analiza.,2264
9623,Dziewczynka zeszły.,2263
1501,Mleko chiński.,2263
1944,Wschód Polak.,2262
4331,Górny szanowny.,2262
5419,Mieszkaniec.,2261
2400,Rzecz.,2261
4009,Produkcja.,2260
1981,Samica.,2260
9140,Kula łóżko.,2260
357,Niech.,2260
7259,Oraz.,2259
5063,Wykonanie.,2259
6046,Fala wewnętrzny.,2259
1834,Muzyk.,2259
2495,Ręka ciotka.,2259
5997,Urząd.,2259
6837,Trzeba bądź.,2259
3184,Kaczka.,2259
6776,Szkolny wyrażenie.,2259
2982,Pokryć.,2258
4325,Rodzic kontynent.,2258
2994,Się ćwiczenie.,2258
8613,Prawda.,2258
4952,Mowa państwo.,2258
6781,Prędkość ostatni.,2257
1695,Znaczyć słyszeć.,2257
1778,Koło ósmy.,2257
7040,Pochodzenie.,2257
6194,4 zamieszkiwać.,2257
7562,Dziać Się towarzystwo.,2256
9080,Klub.,2256
4918,Małżeństwo.,2256
677,Pogląd.,2256
9105,Czyn uznawać.,2256
8324,Młody.,2255
3172,Jadalny zbiór.,2255
3272,Bać Się przeznaczyć.,2255
9195,Wysoko robota.,2255
897,Rada nadzieja.,2254
9887,Ludowy osioł.,2254
2078,Słowacki.,2253
8893,Posługiwać Się japoński.,2252
9240,Głupiec bank.,2252
1346,Brak wspólnota.,2252
5530,Marzec należeć.,2252
2655,Program biblioteka.,2251
6533,Pracownik akcja.,2251
9570,Prędkość.,2251
1092,Znaleźć ta.,2250
7074,Pomarańczowy rezultat.,2249
8944,Palec.,2248
8523,Zrobić pan.,2248
2993,Choć biec.,2247
1337,Sportowy.,2246
2404,Księga.,2245
3361,Poprzez terytorium.,2245
8359,Mówić wy.,2245
840,Bar wojskowy.,2245
4153,Zbiór miejscowość.,2244
2019,Warzywo.,2243
8863,Przejaw.,2243
3548,Ojczyzna we.,2243
6695,Nocny część.,2243
3454,Wojsko.,2242
4566,Wprowadzać znowu.,2241
3667,Zaburzenie.,2241
7159,Skóra.,2241
6671,Handel wczesny.,2240
6965,Smak.,2239
367,Za Pomocą kot.,2239
5931,Bajka.,2239
2223,Mocno podłoga.,2238
7062,Poruszać.,2238
7817,Boże Narodzenie.,2237
3369,Plan kult.,2237
1838,Co sobie.,2237
5013,Kupić średniowieczny.,2236
9366,Spokój urodziny.,2236
6331,Warunek gruby.,2236
4865,Kawa mięsień.,2235
5981,Seksualny.,2235
1763,Radiowy.,2234
8216,Jednocześnie aktywny.,2234
3164,Środowisko.,2234
7993,Chociaż drzwi.,2234
6132,Kula.,2233
7293,Całkowity bić.,2233
4651,Alkohol.,2233
8552,Rodzic klimat.,2232
5881,Letni żeby.,2232
9898,Członek między.,2231
8606,Rodzinny.,2231
2953,Państwo.,2230
661,Trudność rozumieć.,2230
3740,Zjawisko tłuszcz.,2229
538,Raz ogród.,2229
3378,Szereg nie.,2229
2792,Walczyć trzymać.,2229
7077,Dziki krótki.,2229
5493,Umowa który.,2228
4516,Prawny.,2227
9304,Daleki trwać.,2227
4652,Lub Bóg.,2227
8002,Artystyczny.,2227
1103,Sport żołnierz.,2226
1226,Klasa.,2226
2910,Lud jezioro.,2226
6733,Natura dzieło.,2225
5195,Średni.,2225
5502,Szwecja.,2224
8866,Wobec rozwiązanie.,2223
7406,8 i.,2223
6799,Urządzenie drużyna.,2223
7434,Telewizyjny podróżować.,2223
6365,1000 strumień.,2223
7825,Chronić.,2222
7122,Ssak czy.,2222
7683,Sieć wyjść.,2222
3555,Zawodnik dopiero.,2222
8685,Jedenaście prostytutka.,2221
3253,Wiele.,2220
7682,Sukienka doświadczenie.,2220
1992,Rzucać Hiszpania.,2220
1227,Żyć ponownie.,2220
2658,Czekolada akcja.,2220
5949,Rada ten.,2219
9658,Pierś.,2219
9659,Złoto.,2219
8611,Korzeń.,2218
3926,Zaczynać fotografia.,2218
5766,Wspólny.,2218
8709,Ciało.,2217
1962,Gaz.,2217
9291,Wiosna Afganistan.,2217
4294,Zrozumieć wykonywanie.,2217
3717,Tytuł.,2217
4079,Minuta.,2217
951,Bić zegar.,2216
7795,Figura.,2216
3793,Kwiecień.,2216
2690,Kolor.,2215
3410,Ponownie leczenie.,2215
6406,Figura Niemcy.,2215
8108,Z czynnik.,2215
5654,Rysunek.,2214
4167,Cierpienie.,2214
8786,Piętro cześć.,2214
6640,Wewnątrz budynek.,2213
9319,Poznać interes.,2212
5355,Wyraz wykonać.,2212
4054,Ośrodek pas.,2212
9929,Tłumaczyć ocena.,2212
6416,Telewizyjny.,2212
9889,Siedziba stawać się.,2211
4912,Ciekawy pozostać.,2211
3528,Chrześcijański bogactwo.,2211
252,Kolega.,2211
9973,Rejon dać się.,2210
5232,Polski.,2210
4793,Wierny nauka.,2210
7343,Biały.,2209
9181,Stopień.,2208
4835,Litwa.,2208
5925,Głupek obcy.,2208
1799,Problem.,2208
2517,Herb spotkać.,2207
778,Wielkość.,2207
6723,Dwa godność.,2206
7738,Kanał.,2206
6515,Poprzez zaś.,2206
6935,Późno w ciągu.,2206
174,Tysiąc wieczór.,2205
890,Mądry.,2205
8813,Rak.,2205
6207,Czynnik.,2205
277,Uchodzić dzień.,2204
1073,Składnik wielki.,2202
4533,Postępowanie czuć.,2202
3617,Białoruś.,2202
4766,Igła mebel.,2202
2023,Poniedziałek piątek.,2201
5000,Mało.,2200
8106,Pojemnik.,2200
9932,Pełny jedzenie.,2199
7742,Powolny.,2199
7147,Pytać.,2199
2088,Zwłaszcza.,2199
2304,Kolacja.,2198
9481,Jedyny.,2197
2095,Niemcy.,2197
3713,Czechy.,2196
8654,Żeński uniwersytet.,2196
9527,Że słońce.,2196
1550,Decyzja lot.,2195
7037,Praca graniczyć.,2195
8618,Zapomnieć.,2195
4761,Szkoda krzew.,2194
9005,Trzy konflikt.,2194
2344,Koszt.,2194
1536,Zajmować Się potem.,2194
1390,Rzucać że.,2194
751,Przedstawienie.,2194
6574,Księga chemiczny.,2193
9194,Dwudziesty.,2193
9509,Prosty.,2193
8586,Gmina uczyć.,2193
5947,Noga kanał.,2192
8223,Tydzień go.,2192
7623,Kraina.,2192
5550,Nowy.,2192
6840,Obywatelka.,2192
7146,Adres mięso.,2191
3323,Zawartość tamten.,2190
5850,Nagły.,2190
477,Wyrażenie.,2190
7591,Wybitny całkowity.,2190
5181,Zamieszkiwać.,2190
5489,Pierwiastek Chemiczny.,2189
7670,Rodzina.,2189
6784,Pszczoła.,2188
2004,Łyżka.,2188
8778,Włosy.,2188
6793,Publiczny.,2188
4083,Sąd ksiądz.,2188
838,Wtedy państwowy.,2188
3068,Mądry korona.,2187
9108,Gołąb.,2187
7419,Gwiazda.,2187
4077,Taki zdolność.,2186
4158,Ciemny.,2186
8394,Kłaść.,2186
8472,Wpaść.,2186
2874,Niebo.,2185
2253,Sowa ząb.,2185
7522,Szczyt Francja.,2185
8809,Niechęć Rosja.,2184
3487,Bar.,2183
4502,Tylko.,2183
8151,Łatwo prosty.,2183
5510,Brak nastrój.,2183
5357,Zbiór.,2182
5680,Przestępstwo.,2181
5926,Jeden wrażenie.,2181
9473,Klasa muzyk.,2181
7678,Wokół.,2181
6828,Zawodowy stanowisko.,2181
399,Nie przestrzeń.,2181
5861,Czyjś.,2181
1816,Usuwać ślub.,2181
3728,Diabeł słuchać.,2180
8559,Środa.,2180
7349,Pewny efekt.,2180
57,100 swój.,2180
1323,Zeszły fragment.,2180
6156,Czysty armia.,2179
2284,Wydać.,2179
8830,Płyn kolor.,2178
4361,Urodzić.,2178
2568,Gałąź.,2177
1975,Powoli.,2177
3838,Kierowca.,2177
9536,Specjalny.,2176
4895,Jazda wisieć.,2176
7988,1.,2175
6550,A.,2175
6209,Zawodnik.,2174
7855,Azja.,2174
1922,Miesiąc.,2174
6014,Mowa wojsko.,2174
3096,Tyle.,2173
2851,Farba.,2173
123,Operacja zespół.,2173
2345,Znaczny.,2173
4404,Temperatura zwykle.,2173
9771,Uzyskać.,2172
2845,Świat.,2172
1988,Określony Kościół.,2172
7972,Belgia lotniczy.,2172
3341,Czyjś 40.,2172
2446,Szeroki ja.,2172
831,Dorosły.,2172
7445,Fala.,2171
283,- właśnie.,2171
6290,Oko.,2171
8568,Handlowy.,2171
8214,Wzgórze.,2171
764,Obecny.,2171
5664,Piętnaście dusza.,2170
746,Wydawać Się nasiono.,2170
4695,Dziwny –.,2169
7083,Plaża.,2169
5901,Hotel.,2169
9685,Głos.,2169
9380,Ochrona system.,2169
9407,Dziewczyna czysty.,2169
246,Seksualny.,2169
3043,Płynąć różnica.,2169
5927,Osioł.,2168
6611,50 umowa.,2168
1465,Nagle pająk.,2167
8542,Obóz.,2167
6358,Styl.,2166
3621,Autobus podróżować.,2166
157,Projekt czytać.,2166
6523,Suma.,2166
4671,Komórka Słowacja.,2166
5648,Spokojny umiejętność.,2165
7651,Strona informacja.,2165
868,?.,2165
1317,Zarówno rosnąć.,2165
1767,Martwy.,2164
4940,I kapelusz.,2164
6559,Rozmowa chłop.,2164
7790,Małżeństwo.,2164
2888,Ryż.,2164
4691,Słoń plemię.,2163
8693,Płeć określać.,2163
3154,Chmura położyć.,2163
1686,Piątek bok.,2163
377,Dar.,2163
5035,Praktyka.,2163
3620,Język ten.,2163
2447,Stan.,2162
3689,Kura historia.,2162
781,Odważny.,2162
7113,Określenie droga.,2162
4822,Aktor.,2162
7560,Naprawdę szkolny.,2162
3047,Słyszeć.,2162
7870,Próba Chiny.,2161
5465,Obecny zespół.,2161
7906,Komputer.,2161
2361,8.,2161
3412,Związek.,2160
2453,Substancja czasownik.,2160
4600,Uzyskać.,2160
4934,Moralny.,2160
3544,Następny.,2159
1164,Dar.,2159
647,Niebieski.,2159
3104,Ostatni czynić.,2158
9239,My dziki.,2158
3646,70 struktura.,2158
9792,Obywatel zbudować.,2157
8005,Ostatni sąd.,2157
512,Świadczyć.,2157
38,Drewniany.,2157
5770,Mowa okolica.,2157
1683,Słownik okno.,2156
3294,Różny.,2156
2286,Wobec.,2156
1050,Ogólny warzywo.,2156
1648,Taniec żołądek.,2156
9811,Łatwy.,2156
6646,Wszystko dziób.,2156
2433,Przyszły reguła.,2155
4369,Że.,2155
6265,Świeca.,2154
4570,Piotr.,2154
1045,Ze więc.,2154
6890,Los towar.,2154
4403,Późny prostytutka.,2153
1715,Na Przykład produkować.,2153
7614,Intensywny.,2153
3681,Dopływ.,2152
8968,Orzeł znosić.,2152
1654,Słownik.,2152
4226,Dać.,2152
7054,Urodzenie.,2152
5396,Gdy głos.,2152
9147,Pragnienie.,2152
5125,Zwycięstwo wieś.,2151
3691,Analiza.,2151
2884,Mur.,2150
8851,Temperatura daleko.,2150
9087,Szklanka pragnienie.,2150
4474,Ciąża.,2150
3984,Koszula.,2148
2053,Cesarz katastrofa.,2148
8804,Trzy m.in..,2148
2840,Rachunek łuk.,2148
3451,Japonia.,2147
2556,Niewolnik produkować.,2147
7597,Ziemia.,2147
5289,Odwaga pierś.,2147
5622,Postawić.,2146
1538,Jeśli ciasto.,2146
8200,Wnętrze.,2146
5757,Błąd umieścić.,2145
7816,Klimat lipiec.,2145
295,1000 moralny.,2145
4913,Prawdziwy lekarz.,2145
5842,Dlatego.,2145
1398,Właściwy nieszczęście.,2145
2379,Hotel.,2145
4655,Niebezpieczeństwo.,2145
9864,Nauczyciel.,2145
1163,Uciec.,2144
5411,Jeśli.,2144
2454,Czapka przy.,2144
1321,Pacjent termin.,2144
6408,Ulica że.,2144
3673,Ciotka przejście.,2144
9097,Lato zmienić.,2143
5189,Przygotowywać Słońce.,2143
6775,Procent.,2143
1533,Pewien na.,2143
7570,Kwiat uniwersytet.,2143
7900,Kuchnia mierzyć.,2142
1354,Trudność ogon.,2142
2154,Jadalny rozpocząć.,2142
5358,Wybrać.,2142
5372,Przepis.,2142
4870,Czerwiec alfabet.,2142
6324,Pierwiastek Chemiczny.,2142
220,Instytucja.,2141
6661,Szczyt ludowy.,2141
7995,Finansowy.,2141
6038,Prawdziwy powodować.,2141
1942,Pisanie ogród.,2141
4500,Urządzenie.,2141
1760,Jądro.,2141
9723,Te.,2140
750,Dźwięk.,2140
6054,Martwy martwy.,2140
7669,Potrzebować.,2140
9678,Papieros pojęcie.,2140
2494,Piec łączyć.,2140
8122,Ssak.,2140
2207,Niewielki godzina.,2140
947,Podstawa figura.,2139
2598,Wszystek.,2139
6993,Robić.,2139
7791,Niemcy zdanie.,2139
4563,Srebrny jajo.,2139
4838,Wielka Brytania tytoń.,2139
1248,Gałąź.,2139
2388,Sól zabawka.,2139
9458,Kilometr port.,2138
2927,Broda sytuacja.,2138
3347,Nadmierny sądowy.,2138
1589,My kapelusz.,2136
620,Powiedzieć.,2136
2545,Wpływ.,2136
126,Właściwość obwód.,2136
2948,Męski typowy.,2135
2542,Kieszeń coraz.,2135
1768,Obok.,2135
4990,Chemiczny.,2134
696,Pomoc pytać.,2134
7862,Św. członek.,2134
8954,Wiek ktoś.,2134
7559,Złoto wystawa.,2134
7925,Mózg.,2134
7056,Chłop nie.,2133
7908,Potrafić.,2133
7681,Klient.,2133
2449,Wokół uczeń.,2133
1548,Niedziela.,2133
9010,Myśl czeski.,2132
5851,Spadek.,2132
2,Odpowiedź.,2132
5677,Okno.,2132
3099,Pochodzić.,2132
1932,Bać Się silnik.,2131
1675,Powód.,2131
2543,Ty.,2131
7023,Obcy uniwersytet.,2131
6075,Okno instytucja.,2131
8116,Królewski władza.,2131
991,Oczekiwać.,2130
3907,Kontakt.,2130
6195,Zając połowa.,2130
1684,Zaraz król.,2130
4185,Brać utwór.,2130
9774,Firma wada.,2130
2826,Afganistan działanie.,2129
757,Razem zapach.,2129
6177,Wiedzieć kultura.,2128
6087,Egzamin.,2128
7882,Babka prywatny.,2128
2426,Mnóstwo surowy.,2127
5855,Świeca.,2127
3753,Uderzyć Węgry.,2127
9612,Oraz.,2127
5007,Kilka grupa.,2127
4554,Każdy zupa.,2127
8731,Raz kino.,2127
4357,Przedstawienie żaba.,2126
758,Deska.,2126
9360,Siódmy.,2126
9568,Czuć cel.,2126
1397,Suma.,2126
5715,Materiał długość.,2126
983,Starać Się ryż.,2126
1596,Przygotować.,2125
4278,4.,2124
194,Ogromny.,2124
3132,Przyjąć pałac.,2124
9235,Między ciągnąć.,2124
4213,Konflikt przyjąć.,2124
6278,Administracyjny powietrze.,2124
6701,Przeciwko myśl.,2123
1579,Arabski sygnał.,2123
2007,Późno także.,2122
9891,Odwaga lotnisko.,2122
6399,Podczas miejscowość.,2122
5832,Cienki.,2122
2631,Waluta wujek.,2122
205,Klucz gardło.,2121
